Orden;Periodo panel;ciudad;cod_distrito;distrito;cod_barrio;barrio;año;fecha_indicador;fuente_indicador;categoría_1;categoría_2;indicador_nivel1;indicador_nivel2;indicador_nivel3;unidad_indicador;indicador_completo;valor_indicador
48690;2022;Ciudad de Madrid;13;Puente de Vallecas;131;Entrevías;2021;2021;Portal web del Ayuntamiento de Madrid;Servicios y equipamientos Municipales;Deportes;Número de equipamientos;Campos de fútbol 11;;Equipamientos;Campos de fútbol 11;2
48691;2022;Ciudad de Madrid;13;Puente de Vallecas;131;Entrevías;2021;2021;Portal web del Ayuntamiento de Madrid;Servicios y equipamientos Municipales;Deportes;Número de equipamientos;Pista de atletismo ;;Equipamientos;Pista de atletismo ;N/E
48692;2022;Ciudad de Madrid;13;Puente de Vallecas;131;Entrevías;2021;2021;Portal web del Ayuntamiento de Madrid;Servicios y equipamientos Municipales;Deportes;Número de equipamientos;Piscinas cubiertas;;Equipamientos;Piscinas cubiertas;2
48693;2022;Ciudad de Madrid;13;Puente de Vallecas;131;Entrevías;2021;2021;Portal web del Ayuntamiento de Madrid;Servicios y equipamientos Municipales;Deportes;Número de equipamientos;Piscinas de verano;;Equipamientos;Piscinas de verano;1
48694;2022;Ciudad de Madrid;13;Puente de Vallecas;131;Entrevías;2021;2021;Portal de datos abiertos del Ayuntamiento de Madrid;Servicios y equipamientos Municipales;Educación;Número de equipamientos;Escuelas infantiles ;Municipales;Equipamientos;Escuelas Infantiles Municipales;N/E
48695;2022;Ciudad de Madrid;13;Puente de Vallecas;131;Entrevías;2021;2021;Portal de datos abiertos del Ayuntamiento de Madrid;Servicios y equipamientos Municipales;Educación;Número de equipamientos;Colegios Públicos;;Equipamientos;Colegios Públicos Infantil y Primaria ;6
48696;2022;Ciudad de Madrid;13;Puente de Vallecas;131;Entrevías;2021;2021;Portal de datos abiertos del Ayuntamiento de Madrid;Servicios y equipamientos Municipales;Empresa y comercio;Número de equipamientos;Mercados Municipales;;Equipamientos;Mercados Municipales;1
48697;2022;Ciudad de Madrid;13;Puente de Vallecas;131;Entrevías;2021;2021;Portal de datos abiertos del Ayuntamiento de Madrid;Participación ciudadana;Entidades de participación ciudadana;Número de entidades;Asociaciones;;Entidades;Asociaciones (Sección 1ª);32
48698;2022;Ciudad de Madrid;13;Puente de Vallecas;131;Entrevías;2021;2021;Portal de datos abiertos del Ayuntamiento de Madrid;Participación ciudadana;Entidades de participación ciudadana;Número de entidades;Asociaciones;Culturales y Casas Regionales;Entidades;Asociaciones culturales y casas regionales;6
48699;2022;Ciudad de Madrid;13;Puente de Vallecas;131;Entrevías;2021;2021;Portal de datos abiertos del Ayuntamiento de Madrid;Participación ciudadana;Entidades de participación ciudadana;Número de entidades;Asociaciones;Mujeres;Entidades;Asociaciones de mujeres;1
48700;2022;Ciudad de Madrid;13;Puente de Vallecas;131;Entrevías;2021;2021;Portal de datos abiertos del Ayuntamiento de Madrid;Participación ciudadana;Entidades de participación ciudadana;Número de entidades;Asociaciones;Vecinales;Entidades;Asociaciones vecinales;4
48701;2022;Ciudad de Madrid;13;Puente de Vallecas;131;Entrevías;2021;2022;Portal de datos abiertos del Ayuntamiento de Madrid;Participación ciudadana;Entidades de participación ciudadana;Número de entidades;Fundaciones;;Entidades;Fundaciones (Sección 2ª);1
48702;2022;Ciudad de Madrid;13;Puente de Vallecas;132;San Diego;2021;01/01/2021;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;107
48703;2022;Ciudad de Madrid;13;Puente de Vallecas;132;San Diego;2021;01/01/2021;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Densidad de población;;;Habitantes/Ha.;Población densidad (hab./Ha.) ;412
48704;2022;Ciudad de Madrid;13;Puente de Vallecas;132;San Diego;2022;2022;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;42.910
48705;2022;Ciudad de Madrid;13;Puente de Vallecas;132;San Diego;2022;2022;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;Hombres;;Habitantes;Población Hombres ;20.534
48706;2022;Ciudad de Madrid;13;Puente de Vallecas;132;San Diego;2022;01/01/2022;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;Mujeres;;Habitantes;Población Mujeres;22.376
48707;2022;Ciudad de Madrid;13;Puente de Vallecas;132;San Diego;2022;2022;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Edad Media;;;Edad;Edad media de la población;40,82
48708;2022;Ciudad de Madrid;13;Puente de Vallecas;132;San Diego;2022;01/01/2022;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;0-14;;Personas;Población de 0 a 14 años   ;5.889
48709;2022;Ciudad de Madrid;13;Puente de Vallecas;132;San Diego;2022;01/01/2022;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;15-29;;Personas;Población de 15 a 29 años;8.131
48710;2022;Ciudad de Madrid;13;Puente de Vallecas;132;San Diego;2022;01/01/2022;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;30-44;;Personas;Población de 30 a 44  años;10.805
48711;2022;Ciudad de Madrid;13;Puente de Vallecas;132;San Diego;2022;01/01/2022;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;45-64;;Personas;Población de 45 a 64 años;12.358
48712;2022;Ciudad de Madrid;13;Puente de Vallecas;132;San Diego;2022;01/01/2022;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;65-79;;Personas;Población de 65 a 79 años      ;3.596
48713;2022;Ciudad de Madrid;13;Puente de Vallecas;132;San Diego;2022;01/01/2022;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;80 y más;;Personas;Población de 80 años y más           ;2.131
48714;2022;Ciudad de Madrid;13;Puente de Vallecas;132;San Diego;2022;01/01/2022;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;65 y más;;Personas;Población de 65 años y más          ;5.727
48715;2022;Ciudad de Madrid;13;Puente de Vallecas;132;San Diego;2021;01/01/2021;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;de 3 a 16 años;;Personas;Población en etapa educativa (Población de 3 a 16 años -16 no incluidos)                            ;6.320
48716;2022;Ciudad de Madrid;13;Puente de Vallecas;132;San Diego;2021;01/01/2021;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes; de 0-15 entre población total;;Proporción;Proporción de juventud (Población de 0-15 años/Población total) porcentaje;14,5
48717;2022;Ciudad de Madrid;13;Puente de Vallecas;132;San Diego;2021;01/01/2021;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;Población > 65 años/Población total;;Proporción;Proporción de envejecimiento (Población mayor de 65 años/Población total);13,29
48718;2022;Ciudad de Madrid;13;Puente de Vallecas;132;San Diego;2021;01/01/2021;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;Población > 80 años/ Población >65 años;;Proporción;Proporción de sobre-envejecimiento (Población mayor de 80 años/ Población mayor de 65 años);38,87
48719;2022;Ciudad de Madrid;13;Puente de Vallecas;132;San Diego;2021;01/01/2021;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;Índice de dependencia;;Índice;Índice de dependencia (Población de 0-15 + población 65 años y más / Pob. 16-64) ;38,5
48720;2022;Ciudad de Madrid;13;Puente de Vallecas;132;San Diego;2021;01/01/2021;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;Nacionalidad española;;Personas;Personas con nacionalidad española             ;29.326
48721;2022;Ciudad de Madrid;13;Puente de Vallecas;132;San Diego;2021;01/01/2021;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;Hombres;Nacionalidad española;Personas;Personas con nacionalidad española Hombres                      ;13.813
48722;2022;Ciudad de Madrid;13;Puente de Vallecas;132;San Diego;2021;01/01/2021;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;Mujeres;Nacionalidad española;Personas;Personas con nacionalidad española Mujeres                         ;15.513
48723;2022;Ciudad de Madrid;13;Puente de Vallecas;132;San Diego;2021;01/01/2021;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;Nacionalidad extranjera;Personas;Personas con nacionalidad extranjera            ;14.248
48724;2022;Ciudad de Madrid;13;Puente de Vallecas;132;San Diego;2021;01/01/2021;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;Hombres;Nacionalidad extranjera;Personas;Personas con nacionalidad extranjera Hombres                       ;6.980
48725;2022;Ciudad de Madrid;13;Puente de Vallecas;132;San Diego;2021;01/01/2021;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;Mujeres;Nacionalidad extranjera;Personas;Personas con nacionalidad extranjera Mujeres                        ;7.268
48726;2022;Ciudad de Madrid;13;Puente de Vallecas;132;San Diego;2021;01/01/2021;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;Extranjeros menos UE y resto países de OCDE / Población total;Personas migrantes;Proporción;Proporción de personas migrantes (Población extranjera menos UE y resto países de OCDE / Población total);0,28
48729;2022;Ciudad de Madrid;13;Puente de Vallecas;132;San Diego;2021;01/01/2021;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de los hogares;Número de Hogares;;;Hogares;Total hogares;16.125
48730;2022;Ciudad de Madrid;13;Puente de Vallecas;132;San Diego;2021;01/01/2021;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de los hogares;Número de Hogares;;;Media   ;Tamaño medio del hogar      ;2,7
48731;2022;Ciudad de Madrid;13;Puente de Vallecas;132;San Diego;2021;01/01/2021;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de los hogares;Número de Hogares;mujer sola mayor de 65 años  ;;Hogares;Hogares con una mujer sola mayor de 65 años                      ;1.335
48732;2022;Ciudad de Madrid;13;Puente de Vallecas;132;San Diego;2021;01/01/2021;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de los hogares;Número de Hogares;hombre solo mayor de 65 años         ;;Hogares;Hogares con un hombre solo mayor de 65 años                     ;477
48733;2022;Ciudad de Madrid;13;Puente de Vallecas;132;San Diego;2021;01/01/2021;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de los hogares;Número de Hogares;monoparentales: una mujer adulta con uno o más menores;;Hogares;Hogares monoparentales: una mujer adulta con uno o más menores;376
48734;2022;Ciudad de Madrid;13;Puente de Vallecas;132;San Diego;2021;01/01/2021;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de los hogares;Número de Hogares;monoparentales: un hombre adulto con uno o más menores;;Hogares;Hogares monoparentales: un hombre adulto con uno o más menores;39
48735;2022;Ciudad de Madrid;13;Puente de Vallecas;132;San Diego;2020;2020;Estadística Ayuntamiento de Madrid;Población del distrito;Dinámica Demográfica;Natalidad;;;Tasa;Tasa bruta de natalidad (‰);10,1
48736;2022;Ciudad de Madrid;13;Puente de Vallecas;132;San Diego;2020;2020;Estadística Ayuntamiento de Madrid;Población del distrito;Dinámica Demográfica;Crecimiento Demográfico;;;Tasa;Tasa de crecimiento demográfico (porcentaje);-0,7
48737;2022;Ciudad de Madrid;13;Puente de Vallecas;132;San Diego;2018;2018;Estadística Ayuntamiento de Madrid;Indicadores Económicos;Indicadores económicos;Renta ;Neta anual;;Renta;Renta neta media anual de los hogares (Urban Audit)             ;23.112
48738;2022;Ciudad de Madrid;13;Puente de Vallecas;132;San Diego;2020;2020;Estadística Ayuntamiento de Madrid;Indicadores Económicos;Indicadores económicos;Pensión;Hombres;;Euros;Pensión media mensual Hombres ;1.214
48739;2022;Ciudad de Madrid;13;Puente de Vallecas;132;San Diego;2020;2020;Estadística Ayuntamiento de Madrid;Indicadores Económicos;Indicadores económicos;Pensión;Mujeres;;Euros;"Pensión media mensual  Mujeres
";893
48740;2022;Ciudad de Madrid;13;Puente de Vallecas;132;San Diego;2022;01/02/2022;Estadística Ayuntamiento de Madrid;Indicadores Desempleo;Indicadores Desempleo;Número de personas paradas;;;Personas;Paro registrado (número de personas registradas en SEPE en Febrero 2022) ;3.114
48741;2022;Ciudad de Madrid;13;Puente de Vallecas;132;San Diego;2022;01/02/2022;Estadística Ayuntamiento de Madrid;Indicadores Desempleo;Indicadores Desempleo;Número de personas paradas;Hombres;;Personas;Paro registrado (número de personas registradas en SEPE en Febrero 2022) Hombres;1.357
48742;2022;Ciudad de Madrid;13;Puente de Vallecas;132;San Diego;2022;01/02/2022;Estadística Ayuntamiento de Madrid;Indicadores Desempleo;Indicadores Desempleo;Número de personas paradas;Mujeres;;Personas;Paro registrado (número de personas registradas en SEPE en Febrero 2022) Mujeres;1.757
48743;2022;Ciudad de Madrid;13;Puente de Vallecas;132;San Diego;2022;01/02/2022;Estadística Ayuntamiento de Madrid;Indicadores Desempleo;Indicadores Desempleo;Número de personas paradas;;;Tasa;Tasa absoluta de paro registrado (Febrero  2022);10,15
48744;2022;Ciudad de Madrid;13;Puente de Vallecas;132;San Diego;2022;01/02/2022;Estadística Ayuntamiento de Madrid;Indicadores Desempleo;Indicadores Desempleo;Número de personas paradas;Mujeres;;Tasa;Tasa absoluta de paro registrado Mujeres;11,16
48745;2022;Ciudad de Madrid;13;Puente de Vallecas;132;San Diego;2022;01/02/2022;Estadística Ayuntamiento de Madrid;Indicadores Desempleo;Indicadores Desempleo;Número de personas paradas;Mujeres;De 16 a 24 años;Tasa;Tasa de desempleo en mujeres de 16 a 24 años;5,57
48746;2022;Ciudad de Madrid;13;Puente de Vallecas;132;San Diego;2022;01/02/2022;Estadística Ayuntamiento de Madrid;Indicadores Desempleo;Indicadores Desempleo;Número de personas paradas;Mujeres;De 25 a 44 años;Tasa;Tasa de desempleo en mujeres de 25 a 44 años;10,7
48747;2022;Ciudad de Madrid;13;Puente de Vallecas;132;San Diego;2022;01/02/2022;Estadística Ayuntamiento de Madrid;Indicadores Desempleo;Indicadores Desempleo;Número de personas paradas;Mujeres;De 45 a 64 años;Tasa;Tasa de desempleo en mujeres de 45 a 64 años;13,56
48748;2022;Ciudad de Madrid;13;Puente de Vallecas;132;San Diego;2022;01/02/2022;Estadística Ayuntamiento de Madrid;Indicadores Desempleo;Indicadores Desempleo;Número de personas paradas;Hombres;;Tasa;Tasa absoluta de paro registrado Hombres ;9,09
48749;2022;Ciudad de Madrid;13;Puente de Vallecas;132;San Diego;2022;01/02/2022;Estadística Ayuntamiento de Madrid;Indicadores Desempleo;Indicadores Desempleo;Número de personas paradas;Hombres;De 16 a 24 años;Tasa;Tasa de desempleo en hombres de 16 a 24 años;4,61
48750;2022;Ciudad de Madrid;13;Puente de Vallecas;132;San Diego;2022;01/02/2022;Estadística Ayuntamiento de Madrid;Indicadores Desempleo;Indicadores Desempleo;Número de personas paradas;Hombres;De 25 a 44 años;Tasa;Tasa de desempleo en hombres de 25 a 44 años;7,48
48751;2022;Ciudad de Madrid;13;Puente de Vallecas;132;San Diego;2022;01/02/2022;Estadística Ayuntamiento de Madrid;Indicadores Desempleo;Indicadores Desempleo;Número de personas paradas;Hombres;De 45 a 64 años;Tasa;Tasa de desempleo en hombres de 45 a 64 años;12,61
